date,actual_price,mean_forecast,vol_forecast
1999-12-13,1.264,1.2735886306942557,0.03684933066541282
1999-12-20,1.277,1.275667144314129,0.0073858963093932474
1999-12-27,1.315,1.2667666089974645,0.018382132934705774
2000-01-03,1.316,1.273558345743364,0.007869101904058252
2000-01-10,1.325,1.272455854708266,0.04438884604329152
2000-01-17,1.356,1.2601469602966773,0.027722401618939584
2000-01-24,1.406,1.2811932783161666,0.013457361285579039
2000-01-31,1.421,1.3348931428027124,0.025384835991579296
2000-02-07,1.501,1.324005869905388,0.026849379926057425
2000-02-14,1.527,1.3298847812948427,0.30573139141880146
2000-02-21,1.529,1.3719895192115539,0.0333412536856609
2000-02-28,1.508,1.4358974262822246,0.10790691498562609
2000-03-06,1.503,1.4376869853235197,0.04240641437019055
2000-03-13,1.475,1.5406825158474984,0.08111479027512446
2000-03-20,1.444,1.5586890281325707,0.025545952342143418
2000-03-27,1.437,1.5390917100993728,0.039407746984675654
2000-04-03,1.42,1.499028617944427,0.024081318362831578
2000-04-10,1.455,1.4963949471925169,0.012522683421431827
2000-04-17,1.492,1.4615247099167512,0.017838835833802764
2000-04-24,1.527,1.424075728079802,0.016459424463899447
2000-05-01,1.54,1.4273674537203986,0.05317085101917587
2000-05-08,1.563,1.4109262293034057,0.010349362464756302
2000-05-15,1.631,1.466571180424529,0.05007738680283304
2000-05-22,1.681,1.5158159669868523,0.049715911419627404
2000-05-29,1.658,1.550534145641323,0.028300292032145808
2000-06-05,1.625,1.5528910923395465,0.03808458507197891
2000-06-12,1.593,1.5761113791253198,0.04906122332523879
2000-06-19,1.546,1.6676607555538165,0.07136290384282326
2000-06-26,1.52,1.7187527323858838,0.02769316343370836
2000-07-03,1.471,1.6552083857622424,0.0941416924636645
2000-07-10,1.462,1.6056274587507673,0.03279322761653563
2000-07-17,1.447,1.5726489021607686,0.03960122785039648
2000-07-24,1.468,1.5178205524122614,0.10111582953073207
2000-07-31,1.481,1.5003883619713576,0.014417822544394329
2000-08-07,1.53,1.4409440625447902,0.04133921414387441
2000-08-14,1.561,1.4498021473425637,0.03241536505870009
2000-08-21,1.562,1.4387383068491635,0.06627823737234625
2000-08-28,1.548,1.475949097526081,0.11324639383707645
2000-09-04,1.524,1.4905685958482018,0.05479801770333931
2000-09-11,1.502,1.5561371487598898,0.03065743058448091
2000-09-18,1.539,1.583867470729616,0.03987885289311461
2000-09-25,1.551,1.56688433962349,0.030160313470704362
2000-10-02,1.545,1.5410267841323924,0.025380854836931782
2000-10-09,1.526,1.5098941127757115,0.005010479627817566
2000-10-16,1.523,1.4875717324344462,0.07534231144893809
2000-10-23,1.51,1.5550789770849227,0.03579132342077818
2000-10-30,1.51,1.5616510535321795,0.045794270706647384
2000-11-06,1.486,1.5430475993282575,0.031004885289824497
2000-11-13,1.449,1.5155594353784863,0.034118122819081644
2000-11-20,1.422,1.5195654457391143,0.01541854232295976
2000-11-27,1.414,1.502875727765523,0.013149287892714736
2000-12-04,1.406,1.5086083459388022,0.011180141338180776
2000-12-11,1.425,1.473586623282367,0.034446777570263196
2000-12-18,1.474,1.4270710605843548,0.02023986430064611
2000-12-25,1.471,1.4039810502933638,0.2615008290599836
2001-01-01,1.46,1.4071343347874525,0.2947095196124137
2001-01-08,1.443,1.401037046230069,0.04543887853663489
2001-01-15,1.476,1.4340922278277417,0.028129694229307067
2001-01-22,1.449,1.5048646621957902,0.03780320157295496
2001-01-29,1.431,1.4777304348525553,0.03244146414217678
2001-02-05,1.417,1.4523809892056192,0.027566104670697054
2001-02-12,1.412,1.4334799682359685,0.012700660721813143
2001-02-19,1.404,1.4922988684157492,0.03916727776105239
2001-02-26,1.404,1.439953255767083,0.04434747348745687
2001-03-05,1.442,1.419306898679459,0.018539622316016677
2001-03-12,1.5,1.4079424566440308,0.02904291388267302
2001-03-19,1.571,1.4087049459556487,0.06604378979412835
2001-03-26,1.619,1.400456658776955,0.028684373253592146
2001-04-02,1.626,1.404071530583299,0.05938627923013997
2001-04-09,1.703,1.4611173075383643,0.0387212426186224
2001-04-16,1.713,1.5328434647634737,0.06113513889666948
2001-04-23,1.687,1.6160287377613414,0.20985425513053882
2001-04-30,1.704,1.650118332459001,0.02493809514957288
2001-05-07,1.679,1.6300243761689897,0.058722414939811944
2001-05-14,1.647,1.7440537607370274,0.06522995264914433
2001-05-21,1.601,1.7265299499273148,0.029002855468963883
2001-05-28,1.538,1.6744621297137845,0.3231731840182995
2001-06-04,1.474,1.710271667933582,0.04087235443316015
2001-06-11,1.437,1.668483957807867,0.041613638397988206
2001-06-18,1.413,1.6288404435185473,0.04766385748635832
2001-06-25,1.395,1.5748954045577703,0.02421432722102084
2001-07-02,1.384,1.5011369337040137,0.03208377179344182
2001-07-09,1.376,1.4340098559502354,0.025772962728611813
2001-07-16,1.392,1.4111993380563002,0.08380258594187545
2001-07-23,1.427,1.3967484812425492,0.020181485786129407
2001-07-30,1.488,1.3831792678516286,0.09577914410330096
2001-08-06,1.545,1.3764333519866911,0.07792941524226298
2001-08-13,1.527,1.3707069463207613,0.02610397370664164
2001-08-20,1.529,1.3995970043227526,0.059147195210668455
2001-08-27,1.485,1.4470449480000402,0.06287772660841938
2001-09-03,1.416,1.5242201543471312,0.04298116575739594
2001-09-10,1.352,1.5819652414942178,0.1224800090394303
2001-09-17,1.309,1.5215351729334097,0.04261636030900341
2001-09-24,1.265,1.5286373066941168,0.046490407583674453
2001-10-01,1.235,1.462332371817316,0.0648922453867045
2001-10-08,1.206,1.3741816764355446,0.06484501506951514
2001-10-15,1.182,1.3100473611839454,0.02846583104460274
2001-10-22,1.167,1.2806720301256111,0.0982214797866392
2001-10-29,1.127,1.238355440457338,0.03421885857326871
2001-11-05,1.108,1.2246032924619168,0.012643241294979648
2001-11-12,1.095,1.1879875163171056,0.01876349699534453
2001-11-19,1.059,1.1664383849875402,0.019753100996077487
2001-11-26,1.072,1.1568615342364756,0.10610829523275737
2001-12-03,1.096,1.1060302189940017,0.05210563258698144
2001-12-10,1.112,1.0973157489568184,0.09051712745718037
2001-12-17,1.111,1.089494240520545,0.07100165595345803
2001-12-24,1.105,1.0438042111250516,0.03977039401801993
2001-12-31,1.101,1.080972468025553,0.10921705138514637
2002-01-07,1.116,1.1149430026616347,0.009977569471384054
2002-01-14,1.107,1.1300153455824713,0.13264201051256544
2002-01-21,1.116,1.1115518953170958,0.03327748507723104
2002-01-28,1.116,1.1015600375521626,0.021097579273448616
2002-02-04,1.144,1.1026883423584992,0.013103032880010756
2002-02-11,1.223,1.1240493986418827,0.0421928440743495
2002-02-18,1.288,1.1076405420077606,0.08281870061747325
2002-02-25,1.342,1.1238025201157826,0.07143184022257454
